Date,Date,Open,High,Low,Close,Volume,ExDividend,SplitRatio,AdjOpen,AdjHigh,AdjLow,AdjClose,AdjVolume,Vol_10wk_ma,Close_10wk_ma,Close_40wk_ma,Close_5d_ma,Close_10d_ma,Close_20d_ma,DailyLag,DailyReturn
2017-10-23,2017-10-23,986.73,986.775,962.5,966.3,3465469.0,0.0,1.0,986.73,986.775,962.5,966.3,3465469.0,3548181.14,1195.650428571429,,997.6979999999988,1051.4119999999984,1089.9304999999993,975.9,0.009934802856255809
2017-10-20,2017-10-20,993.53,994.62,982.0,982.91,2294145.0,0.0,1.0,993.53,994.62,982.0,982.91,2294145.0,3534056.72,1189.2491428571436,,974.0899999999989,1038.5429999999983,1082.7604999999992,966.3,-0.01689880050055448
2017-10-19,2017-10-19,990.0,991.05,980.24,986.61,3040066.0,0.0,1.0,990.0,991.05,980.24,986.61,3040066.0,3533964.76,1183.4864285714293,,976.9259999999988,1027.7819999999986,1075.5969999999993,982.91,-0.003750215383991673
2017-10-18,2017-10-18,1009.27,1022.31,996.55,997.0,2477357.0,0.0,1.0,1009.27,1022.31,996.55,997.0,2477357.0,3531753.92,1176.9914285714294,,981.7439999999988,1017.1139999999984,1068.582499999999,986.61,-0.010421263791374091
2017-10-17,2017-10-17,1005.59,1011.47,1004.38,1009.13,2307075.0,0.0,1.0,1005.59,1011.47,1004.38,1009.13,2307075.0,3525389.76,1170.8672857142865,,988.3899999999988,1007.4989999999983,1062.7044999999994,997.0,-0.01202025507119997
2017-10-16,2017-10-16,1008.44,1009.57,1001.04,1006.34,1991556.0,0.0,1.0,1008.44,1009.57,1001.04,1006.34,1991556.0,3529151.68,1164.9910000000007,,996.3979999999989,997.0479999999983,1056.1794999999993,1009.13,0.0027724228391994288
2017-10-13,2017-10-13,1007.0,1007.77,1001.03,1002.94,2399403.0,0.0,1.0,1007.0,1007.77,1001.03,1002.94,2399403.0,3541552.1,1159.2894285714294,,1000.403999999999,987.2469999999983,1049.8679999999993,1006.34,0.003390033302091755
2017-10-12,2017-10-12,996.81,1008.44,992.4,1000.93,4056172.0,0.0,1.0,996.81,1008.44,992.4,1000.93,4056172.0,3583378.12,1153.9034285714292,,1003.2679999999991,990.0969999999983,1043.6469999999995,1002.94,0.0020081324368339537
2017-10-11,2017-10-11,991.27,995.5,986.695,995.0,2310872.0,0.0,1.0,991.27,995.5,986.695,995.0,2310872.0,3598515.62,1148.724714285715,,1002.8679999999991,992.3059999999983,1036.9404999999992,1000.93,0.005959798994974896
2017-10-10,2017-10-10,996.67,997.95,980.099,987.2,3062820.0,0.0,1.0,996.67,997.95,980.099,987.2,3062820.0,3618923.06,1143.3627142857151,,998.4819999999991,993.4359999999984,1030.1419999999994,995.0,0.007901134521880016
2017-10-09,2017-10-09,993.24,998.5,987.5,990.99,2927994.0,0.0,1.0,993.24,998.5,987.5,990.99,2927994.0,3631104.62,1138.5581428571438,,995.411999999999,995.9049999999985,1023.6584999999995,987.2,-0.003824458369912853
2017-10-06,2017-10-06,975.64,995.75,975.64,989.58,3719840.0,0.0,1.0,975.64,995.75,975.64,989.58,3719840.0,3654396.72,1134.201000000001,,992.7399999999991,996.5719999999985,1017.5574999999997,990.99,0.0014248469047475343
2017-10-05,2017-10-05,970.0,981.51,969.64,980.85,3119487.0,0.0,1.0,970.0,981.51,969.64,980.85,3119487.0,3661441.04,1129.7371428571437,,988.723999999999,995.9959999999985,1011.8889999999996,989.58,0.008900443492888765
2017-10-04,2017-10-04,954.21,967.79,954.05,965.45,2460721.0,0.0,1.0,954.21,967.79,954.05,965.45,2460721.0,3619857.56,1125.0292857142865,,982.813999999999,992.8409999999985,1004.9774999999996,980.85,0.01595111088093626
2017-10-03,2017-10-03,958.0,963.69,950.37,957.1,2643484.0,0.0,1.0,958.0,963.69,950.37,957.1,2643484.0,3611327.38,1120.0612857142867,,976.7939999999992,987.6379999999987,997.5684999999996,965.45,0.008724271236025594
2017-10-02,2017-10-02,964.0,967.305,952.1201,959.19,2415846.0,0.0,1.0,964.0,967.305,952.1201,959.19,2415846.0,3608543.24,1115.1182857142867,,970.4339999999993,982.9229999999986,989.9854999999995,957.1,-0.002178921798600908
2017-09-29,2017-09-29,960.11,964.83,958.375,961.35,2411643.0,0.0,1.0,960.11,964.83,958.375,961.35,2411643.0,3612822.16,1110.6135714285726,,964.7879999999993,978.7639999999986,983.0054999999995,959.19,-0.002246840380714543
2017-09-28,2017-09-28,951.86,959.7,950.101,956.4,2512567.0,0.0,1.0,951.86,959.7,950.101,956.4,2512567.0,3617915.06,1106.3574285714296,,959.8979999999992,974.3109999999986,982.2039999999995,961.35,0.00517565872020076
2017-09-27,2017-09-27,948.0,955.3,943.3,950.87,3111263.0,0.0,1.0,948.0,955.3,943.3,950.87,3111263.0,3620984.62,1102.0455714285724,,956.9819999999993,969.8979999999987,981.1019999999995,956.4,0.005815726650330699
2017-09-26,2017-09-26,945.49,948.63,931.75,938.6,3464183.0,0.0,1.0,945.49,948.63,931.75,938.6,3464183.0,3642101.82,1097.6417142857156,,953.2819999999992,965.0379999999986,979.2369999999994,950.87,0.013072661410611586
2017-09-25,2017-09-25,949.31,949.42,932.89,939.79,5065542.0,0.0,1.0,949.31,949.42,932.89,939.79,5065542.0,3688278.06,1093.508142857144,,949.4019999999994,959.9179999999988,977.9114999999995,938.6,-0.001266240330286439
2017-09-22,2017-09-22,961.01,965.61,954.42,955.1,2602418.0,0.0,1.0,961.01,965.61,954.42,955.1,2602418.0,3659662.74,1089.8725714285727,,948.1519999999994,956.4699999999988,976.5209999999994,939.79,-0.016029735106271703
2017-09-21,2017-09-21,971.31,971.7,962.02,964.65,2252940.0,0.0,1.0,971.31,971.7,962.02,964.65,2252940.0,3587274.38,1086.4504285714297,,949.8019999999993,954.8499999999988,975.4229999999994,955.1,-0.00989996371741042
2017-09-20,2017-09-20,971.79,974.81,962.1626,973.21,2727355.0,0.0,1.0,971.79,974.81,962.1626,973.21,2727355.0,3560407.04,1083.3675714285728,,954.2699999999993,955.6259999999987,974.2334999999994,964.65,-0.00879563506334713
2017-09-19,2017-09-19,977.25,978.24,967.46,969.86,2614059.0,0.0,1.0,977.25,978.24,967.46,969.86,2614059.0,3524557.52,1080.5160000000014,,960.5219999999993,956.9019999999988,972.2699999999993,973.21,0.0034541067782978274
2017-09-18,2017-09-18,990.4,992.7922,968.17,974.19,3376772.0,0.0,1.0,990.4,992.7922,968.17,974.19,3376772.0,3408501.62,1077.4887142857156,,967.4019999999991,958.4019999999988,970.6624999999992,969.86,-0.004444718176125795
2017-09-15,2017-09-15,993.01,996.25,984.03,986.79,3697742.0,0.0,1.0,993.01,996.25,984.03,986.79,3697742.0,3393186.94,1074.6962857142871,,973.7399999999991,960.9459999999987,969.8549999999993,974.19,-0.01276867418599692
2017-09-14,2017-09-14,996.8,998.56,987.74,992.21,3788472.0,0.0,1.0,996.8,998.56,987.74,992.21,3788472.0,3334929.52,1072.0598571428586,,979.2519999999992,964.5269999999988,969.4189999999993,986.79,-0.005462553290130234
2017-09-13,2017-09-13,983.97,1000.0,979.42,999.6,3314978.0,0.0,1.0,983.97,1000.0,979.42,999.6,3314978.0,3330697.44,1069.6490000000015,,984.5299999999992,969.3999999999987,969.6489999999992,992.21,-0.007392957182873139
2017-09-12,2017-09-12,983.27,984.6718,975.517,982.58,2444699.0,0.0,1.0,983.27,984.6718,975.517,982.58,2444699.0,3309264.7,1066.903571428573,,987.0739999999993,973.7979999999986,969.4179999999993,999.6,0.01732174479431703
2017-09-11,2017-09-11,974.46,981.94,974.22,977.96,2134582.0,0.0,1.0,974.46,981.94,974.22,977.96,2134582.0,3302966.28,1064.0512857142876,,987.8279999999992,977.6149999999986,968.7664999999992,982.58,0.004724119595893583
2017-09-08,2017-09-08,979.1,979.88,963.47,965.9,2578269.0,0.0,1.0,979.1,979.88,963.47,965.9,2578269.0,3311844.04,1060.8872857142874,,983.6499999999991,978.6949999999986,967.5824999999992,977.96,0.01248576457190187
2017-09-07,2017-09-07,974.0,980.59,972.55,979.47,2536000.0,0.0,1.0,974.0,980.59,972.55,979.47,2536000.0,3315892.96,1057.8714285714302,,981.1019999999992,980.1769999999985,967.5134999999993,965.9,-0.013854431478248497
2017-09-06,2017-09-06,968.32,971.84,960.6,967.8,2106605.0,0.0,1.0,968.32,971.84,960.6,967.8,2106605.0,3314215.94,1054.8522857142875,,974.741999999999,979.6359999999986,967.6309999999992,979.47,0.012058276503409848
2017-09-05,2017-09-05,975.4,976.7699,960.37,965.27,2875228.0,0.0,1.0,975.4,976.7699,960.37,965.27,2875228.0,3293775.9,1051.8667142857162,,971.2799999999992,979.1769999999985,968.0394999999993,967.8,0.0026210283133216716
2017-09-01,2017-09-01,984.2,984.5,976.875,978.25,2423132.0,0.0,1.0,984.2,984.5,976.875,978.25,2423132.0,3281392.64,1049.2112857142874,,971.3379999999992,979.5829999999985,968.9924999999994,965.27,-0.01326859187324303
2017-08-31,2017-08-31,974.7,981.0,972.76,980.6,3280945.0,0.0,1.0,974.7,981.0,972.76,980.6,3280945.0,3289060.28,1046.575857142859,,974.2779999999993,978.9639999999985,969.9549999999994,978.25,-0.0023964919437079457
2017-08-30,2017-08-30,958.44,969.41,956.9062,967.59,2860718.0,0.0,1.0,958.44,969.41,956.9062,967.59,2860718.0,3303014.94,1043.699714285716,,971.9019999999994,976.5019999999986,970.5144999999993,980.6,0.013445777653758206
2017-08-29,2017-08-29,940.0,956.0,936.33,954.06,2853972.0,0.0,1.0,940.0,956.0,936.33,954.06,2853972.0,3286866.16,1040.7291428571446,,969.1539999999992,971.9479999999985,970.6739999999994,967.59,0.014181498018992711
2017-08-28,2017-08-28,946.54,953.0,942.25,946.02,2529087.0,0.0,1.0,946.54,953.0,942.25,946.02,2529087.0,3284978.42,1037.6752857142876,,965.303999999999,968.2919999999986,971.0449999999995,954.06,0.008498763239677798
2017-08-25,2017-08-25,956.0,957.621,944.1,945.26,3292776.0,0.0,1.0,956.0,957.621,944.1,945.26,3292776.0,3284556.8,1034.716857142859,,958.705999999999,965.0219999999987,971.3184999999994,946.02,0.0008040115946934545
2017-08-24,2017-08-24,957.42,959.0,941.14,952.45,5086748.0,0.0,1.0,957.42,959.0,941.14,952.45,5086748.0,3312588.32,1032.0151428571444,,953.0759999999989,963.6769999999988,971.1859999999995,945.26,-0.007548952700929257
2017-08-23,2017-08-23,959.38,962.0,954.2,958.0,2590245.0,0.0,1.0,959.38,962.0,954.2,958.0,2590245.0,3291218.26,1029.501571428573,,951.1579999999989,961.5299999999988,970.8534999999995,952.45,-0.0057933194154488055
2017-08-22,2017-08-22,955.52,967.93,955.495,966.9,2718261.0,0.0,1.0,955.52,967.93,955.495,966.9,2718261.0,3271109.88,1026.7094285714302,,953.7259999999987,961.4399999999989,970.5379999999996,958.0,-0.009204674733684914
2017-08-21,2017-08-21,957.57,961.2,945.46,953.29,3008450.0,0.0,1.0,957.57,961.2,945.46,953.29,3008450.0,3262709.66,1023.5171428571442,,955.1799999999988,960.2419999999987,969.7094999999996,966.9,0.014276872724984013
2017-08-18,2017-08-18,961.4,965.43,954.65,958.47,3248677.0,0.0,1.0,961.4,965.43,954.65,958.47,3248677.0,3197350.42,1020.6200000000014,,957.8219999999989,958.2639999999986,968.9234999999996,953.29,-0.005404446670214003
2017-08-17,2017-08-17,977.84,977.84,960.32,960.57,3396045.0,0.0,1.0,977.84,977.84,960.32,960.57,3396045.0,2938060.78,1017.2910000000014,,959.4459999999988,956.2609999999986,967.6124999999996,958.47,-0.002186201942596555
2017-08-16,2017-08-16,981.65,986.4605,973.22,978.18,3096051.0,0.0,1.0,981.65,986.4605,973.22,978.18,3096051.0,2926576.16,1014.1817142857155,,963.4819999999988,957.3199999999986,966.9109999999997,960.57,-0.018002821566582727
2017-08-15,2017-08-15,988.9,991.74,982.0,982.74,2513139.0,0.0,1.0,988.9,991.74,982.0,982.74,2513139.0,2917453.04,1011.2780000000014,,966.649999999999,960.1879999999986,966.0679999999999,978.18,-0.004640087917455293
2017-08-14,2017-08-14,978.41,985.5,976.19,983.3,3008007.0,0.0,1.0,978.41,985.5,976.19,983.3,3008007.0,2924277.54,1008.8085714285728,,972.6519999999989,963.9159999999986,966.1039999999997,982.74,-0.0005695108308755303
2017-08-11,2017-08-11,960.0,970.39,951.38,967.99,3431423.0,0.0,1.0,960.0,970.39,951.38,967.99,3431423.0,2923596.62,1006.3585714285728,,974.5559999999989,966.1889999999985,965.6054999999999,983.3,0.01581627909379213
2017-08-10,2017-08-10,976.295,979.86,954.68,956.92,5560388.0,0.0,1.0,976.295,979.86,954.68,956.92,5560388.0,2988921.48,1003.9387142857156,,973.8259999999989,966.6359999999984,965.1564999999997,967.99,0.01156836517159232
2017-08-09,2017-08-09,982.6,988.0,975.27,982.01,3434077.0,0.0,1.0,982.6,988.0,975.27,982.01,3434077.0,2996801.7,1001.8262857142869,,974.591999999999,969.0369999999984,965.2834999999995,956.92,-0.02554963798739318
2017-08-08,2017-08-08,994.35,996.28,985.79,989.84,2847527.0,0.0,1.0,994.35,996.28,985.79,989.84,2847527.0,3004205.1,999.7198571428584,,976.011999999999,971.3309999999985,966.3854999999996,982.01,-0.007910369352622681
2017-08-04,2017-08-04,989.68,991.672,982.0,987.58,2704026.0,0.0,1.0,989.68,991.672,982.0,987.58,2704026.0,3012144.12,997.7325714285727,,976.8679999999989,974.7599999999984,967.5009999999996,989.84,0.0022884222037709012
2017-08-03,2017-08-03,999.47,999.5,984.59,986.92,3203134.0,0.0,1.0,999.47,999.5,984.59,986.92,3203134.0,3036375.68,995.5908571428585,,980.653999999999,977.6049999999984,967.9344999999996,987.58,0.0006687472135533667
2017-08-02,2017-08-02,1001.77,1003.21,981.73,995.89,4017780.0,0.0,1.0,1001.77,1003.21,981.73,995.89,4017780.0,3068743.22,993.6868571428585,,988.4479999999991,981.1369999999985,968.6989999999996,986.92,-0.009007018847463133
2017-08-01,2017-08-01,996.11,1006.4,991.58,996.19,4421395.0,0.0,1.0,996.11,1006.4,991.58,996.19,4421395.0,3076047.68,991.8417142857155,,991.283999999999,982.9379999999985,970.1289999999996,995.89,-0.0003011473714854551
2017-07-31,2017-07-31,1019.05,1019.05,987.02,987.78,7246638.0,0.0,1.0,1019.05,1019.05,987.02,987.78,7246638.0,3174763.0,989.8224285714297,,990.8719999999988,983.4419999999985,971.8149999999994,996.19,0.008514041588207899
2017-07-28,2017-07-28,1012.14,1032.85,1001.0,1020.04,7624498.0,0.0,1.0,1012.14,1032.85,1001.0,1020.04,7624498.0,3265996.56,988.3491428571439,,997.3639999999989,987.1159999999985,975.5159999999994,987.78,-0.031626210736833804
2017-07-27,2017-07-27,1069.55,1083.31,1040.18,1046.0,9905158.0,0.0,1.0,1069.55,1083.31,1040.18,1046.0,9905158.0,3405539.84,987.2825714285724,,1009.1799999999988,994.9169999999986,980.5529999999995,1020.04,-0.02481835564053536
2017-07-26,2017-07-26,1043.2,1053.2,1043.2,1052.8,2828980.0,0.0,1.0,1043.2,1053.2,1043.2,1052.8,2828980.0,3387722.64,986.4425714285724,,1020.5619999999988,1004.5049999999985,985.5704999999995,1046.0,-0.0064589665653495
2017-07-25,2017-07-25,1038.05,1043.33,1032.48,1039.87,2432328.0,0.0,1.0,1038.05,1043.33,1032.48,1039.87,2432328.0,3373979.46,985.6661428571438,,1029.2979999999989,1010.2909999999983,989.6639999999994,1052.8,0.012434246588515885
2017-07-24,2017-07-24,1028.34,1043.01,1027.43,1038.95,3212499.0,0.0,1.0,1028.34,1043.01,1027.43,1038.95,3212499.0,3389015.02,984.7414285714295,,1039.5319999999988,1015.2019999999984,993.2664999999994,1039.87,0.0008855094085373771
2017-07-21,2017-07-21,1021.28,1026.1,1011.0,1025.67,2677517.0,0.0,1.0,1021.28,1026.1,1011.0,1025.67,2677517.0,3389695.68,983.6041428571438,,1040.657999999999,1019.0109999999984,996.8854999999992,1038.95,0.012947634229333094
2017-07-20,2017-07-20,1031.59,1034.97,1022.52,1028.7,2964341.0,0.0,1.0,1031.59,1034.97,1022.52,1028.7,2964341.0,3400665.58,982.4305714285723,,1037.197999999999,1023.1889999999985,1000.3969999999993,1025.67,-0.0029454651501895635
2017-07-19,2017-07-19,1025.0,1031.59,1022.5,1026.87,2936902.0,0.0,1.0,1025.0,1031.59,1022.5,1026.87,2936902.0,3411170.76,981.3722857142865,,1032.0119999999988,1026.2869999999984,1003.7119999999992,1028.7,0.0017821145812031425
2017-07-18,2017-07-18,1006.0,1026.03,1004.0,1024.38,3957892.0,0.0,1.0,1006.0,1026.03,1004.0,1024.38,3957892.0,3440077.26,982.1144285714296,,1028.9139999999989,1029.1059999999984,1006.0219999999993,1026.87,0.002430738593099946
2017-07-17,2017-07-17,1004.69,1014.75,1003.81,1010.04,3636801.0,0.0,1.0,1004.69,1014.75,1003.81,1010.04,3636801.0,3450588.02,982.644857142858,,1023.1319999999989,1031.3319999999983,1007.3869999999991,1024.38,0.014197457526434754
2017-07-14,2017-07-14,1002.4,1004.45,996.89,1001.81,2066362.0,0.0,1.0,1002.4,1004.45,996.89,1001.81,2066362.0,3422631.6,983.0150000000009,,1018.3599999999988,1029.5089999999982,1008.3124999999993,1010.04,0.008215130613589361
2017-07-13,2017-07-13,1004.62,1006.88,995.9,999.855,2864533.0,0.0,1.0,1004.62,1006.88,995.9,999.855,2864533.0,3378611.42,983.4943571428579,,1012.5909999999988,1024.894499999998,1009.9057499999992,1001.81,0.0019552835161098514
2017-07-12,2017-07-12,1000.65,1008.55,998.1,1006.51,3491988.0,0.0,1.0,1000.65,1008.55,998.1,1006.51,3491988.0,3396402.82,983.8315000000007,,1008.5189999999988,1020.2654999999983,1012.3852499999991,999.855,-0.006611956165363475
2017-07-11,2017-07-11,993.0,995.99,983.72,994.13,2947479.0,0.0,1.0,993.0,995.99,983.72,994.13,2947479.0,3410293.6,983.9389285714293,,1002.4689999999988,1015.6914999999983,1012.9912499999994,1006.51,0.0124530996952108
2017-07-10,2017-07-10,985.0,999.4392,983.5,996.47,3462884.0,0.0,1.0,985.0,999.4392,983.5,996.47,3462884.0,3425004.18,983.9313571428579,,999.7549999999989,1011.4434999999982,1013.3227499999994,994.13,-0.0023482894618002126
2017-07-07,2017-07-07,969.55,980.11,969.14,978.76,2582645.0,0.0,1.0,969.55,980.11,969.14,978.76,2582645.0,3424375.9,983.4975000000006,,995.144999999999,1006.7524999999981,1012.8817499999992,996.47,0.018094323429645787
2017-07-06,2017-07-06,964.66,974.4,959.02,965.14,3229378.0,0.0,1.0,964.66,974.4,959.02,965.14,3229378.0,3421428.02,982.9089285714292,,988.201999999999,1000.396499999998,1011.7927499999993,978.76,0.014111942308887793
2017-07-05,2017-07-05,961.53,975.0,955.25,971.4,3587645.0,0.0,1.0,961.53,975.0,955.25,971.4,3587645.0,3419226.08,982.4583571428576,,981.1799999999988,994.8494999999981,1010.5682499999994,965.14,-0.006444307185505482
2017-07-03,2017-07-03,972.79,974.49,951.0001,953.66,2908267.0,0.0,1.0,972.79,974.49,951.0001,953.66,2908267.0,3401621.98,981.783071428572,,973.0859999999988,987.777499999998,1008.4417499999994,971.4,0.01860201749051016
2017-06-30,2017-06-30,980.12,983.47,967.61,968.0,3309138.0,0.0,1.0,980.12,983.47,967.61,968.0,3309138.0,3401505.18,981.3973571428578,,967.3919999999987,983.5734999999979,1007.4527499999995,953.66,-0.0148140495867769
2017-06-29,2017-06-29,979.0,987.56,965.25,975.93,4246765.0,0.0,1.0,979.0,987.56,965.25,975.93,4246765.0,3437546.5,981.2363571428577,,966.8259999999988,980.985499999998,1005.2472499999994,968.0,-0.008125582777453233
2017-06-28,2017-06-28,978.55,990.68,969.21,990.33,3708638.0,0.0,1.0,978.55,990.68,969.21,990.33,3708638.0,3469027.62,981.2269285714291,,971.8639999999987,980.032999999998,1002.4637499999995,975.93,-0.014540607676229222
2017-06-27,2017-06-27,990.69,998.8,976.0,976.78,3735360.0,0.0,1.0,990.69,998.8,976.0,976.78,3735360.0,3492169.44,981.0440714285719,,972.9399999999987,977.059999999998,998.6627499999995,990.33,0.013872110403571059
2017-06-26,2017-06-26,1008.5,1009.8,992.0,993.98,3347195.0,0.0,1.0,1008.5,1009.8,992.0,993.98,3347195.0,3508393.34,981.2316428571432,,981.0039999999987,977.044999999998,996.3682499999995,976.78,-0.017304171110082756
2017-06-23,2017-06-23,1002.54,1004.62,998.02,1003.74,2645973.0,0.0,1.0,1002.54,1004.62,998.02,1003.74,2645973.0,3519180.7,981.7786428571434,,988.1519999999986,977.7719999999981,994.6077499999996,993.98,-0.009723633610297489
2017-06-22,2017-06-22,1002.23,1006.96,997.2,1001.3,2221035.0,0.0,1.0,1002.23,1006.96,997.2,1001.3,2221035.0,3506096.84,982.4100714285719,,993.2259999999985,980.025999999998,993.3892499999995,1003.74,0.0024368321182464125
2017-06-21,2017-06-21,998.7,1002.72,992.6518,1002.23,2892563.0,0.0,1.0,998.7,1002.72,992.6518,1002.23,2892563.0,3515485.46,983.024928571429,,995.6059999999986,983.7349999999981,992.0657499999994,1001.3,-0.0009279307145066973
2017-06-20,2017-06-20,998.0,1004.88,992.02,992.59,4040990.0,0.0,1.0,998.0,1004.88,992.02,992.59,4040990.0,3530686.36,983.4712142857145,,998.7679999999988,985.8539999999981,990.3517499999995,1002.23,0.009711965665581967
2017-06-19,2017-06-19,1017.0,1017.0,989.9,995.17,4967600.0,0.0,1.0,1017.0,1017.0,989.9,995.17,4967600.0,3572824.0,984.0250714285717,,999.0059999999987,990.0049999999981,988.8912499999993,992.59,-0.002592521880683596
2017-06-16,2017-06-16,996.0,999.75,982.0,987.71,11314754.0,0.0,1.0,996.0,999.75,982.0,987.71,11314754.0,3742039.64,984.5513571428576,,995.7999999999987,991.9759999999981,987.7747499999992,995.17,0.0075528242095350695
2017-06-15,2017-06-15,958.7,965.73,950.86,964.17,5202147.0,0.0,1.0,958.7,965.73,950.86,964.17,5202147.0,3795500.84,984.9166428571432,,988.3739999999987,990.799999999998,985.8927499999991,987.71,0.02441478162564703
2017-06-14,2017-06-14,988.59,990.34,966.71,976.47,3943670.0,0.0,1.0,988.59,990.34,966.71,976.47,3943670.0,3808518.72,985.4406428571433,,983.2219999999986,989.4139999999979,984.7234999999991,964.17,-0.01259639313035743
2017-06-13,2017-06-13,977.99,984.5,966.1,980.79,4533933.0,0.0,1.0,977.99,984.5,966.1,980.79,4533933.0,3797462.42,985.8076428571432,,980.8619999999986,989.8149999999978,983.4374999999993,976.47,-0.004404612608203573
2017-06-12,2017-06-12,967.0,975.95,945.0,964.83,9393802.0,0.0,1.0,967.0,975.95,945.0,964.83,9393802.0,3933533.56,985.8102142857147,,974.7939999999986,986.8999999999978,981.9724999999993,980.79,0.016541774198563397
2017-06-09,2017-06-09,1012.5,1012.99,927.0,978.31,7548854.0,0.0,1.0,1012.5,1012.99,927.0,978.31,7548854.0,4030145.42,985.8830714285717,,972.9139999999986,984.3569999999978,981.0644999999993,964.83,-0.013778863550408249
2017-06-08,2017-06-08,1012.06,1013.61,1006.11,1009.94,2724408.0,0.0,1.0,1012.06,1013.61,1006.11,1009.94,2724408.0,4024464.58,986.4556428571432,,982.0679999999986,985.220999999998,982.6234999999994,978.31,-0.03131869219953676
2017-06-07,2017-06-07,1005.95,1010.25,1002.0,1010.07,2779551.0,0.0,1.0,1005.95,1010.25,1002.0,1010.07,2779551.0,4015082.06,986.9682142857146,,988.7879999999984,986.004999999998,984.8699999999993,1009.94,-0.0001287039512113397
2017-06-06,2017-06-06,1012.0,1016.5,1001.25,1002.97,3298378.0,0.0,1.0,1012.0,1016.5,1001.25,1002.97,3298378.0,4013128.72,987.1993571428576,,993.2239999999986,987.0429999999978,986.4484999999993,1010.07,0.007078975442934565
2017-06-05,2017-06-05,1007.23,1013.21,1003.51,1011.34,2676857.0,0.0,1.0,1007.23,1013.21,1003.51,1011.34,2676857.0,4004744.84,987.4726428571431,,1002.5259999999986,988.6599999999978,989.3324999999993,1002.97,-0.008276148476279
2017-06-02,2017-06-02,998.99,1008.48,995.67,1006.73,3714954.0,0.0,1.0,998.99,1008.48,995.67,1006.73,3714954.0,4028781.14,987.5745000000002,,1008.2099999999988,990.5619999999977,991.2689999999993,1011.34,0.004579182104437196
2017-06-01,2017-06-01,998.59,998.99,991.37,995.95,2384298.0,0.0,1.0,998.59,998.99,991.37,995.95,2384298.0,4016306.96,987.7655000000001,,1005.4119999999988,993.7399999999977,992.2699999999993,1006.73,0.010823836537978693
2017-05-31,2017-05-31,1000.0,1000.12,982.16,994.62,3912535.0,0.0,1.0,1000.0,1000.12,982.16,994.62,3912535.0,4025929.2,988.0034999999999,,1002.3219999999989,995.5549999999979,992.4844999999992,995.95,0.0013371941042810143
2017-05-30,2017-05-30,996.51,1001.2,995.52,996.7,3245760.0,0.0,1.0,996.51,1001.2,995.52,996.7,3245760.0,3979636.64,988.4435,,1001.0679999999987,997.1459999999981,993.4804999999993,994.62,-0.002086886726196502
2017-05-26,2017-05-26,995.0,998.65,989.2491,995.78,3394090.0,0.0,1.0,995.0,998.65,989.2491,995.78,3394090.0,3978836.9,988.6764999999999,,997.9559999999987,1000.2409999999982,993.5704999999992,996.7,0.0009238988531603542
2017-05-25,2017-05-25,984.85,999.0,982.11,993.38,4737390.0,0.0,1.0,984.85,999.0,982.11,993.38,4737390.0,4016634.16,989.0419285714286,,995.2859999999986,1001.7479999999981,993.0524999999992,995.78,0.0024159938794821034
2017-05-24,2017-05-24,976.0,981.0,970.23,980.35,2407995.0,0.0,1.0,976.0,981.0,970.23,980.35,2407995.0,4010713.54,989.2573571428571,,992.1659999999987,998.7889999999982,992.0049999999992,993.38,0.0132911715203754
2017-05-23,2017-05-23,975.02,975.2,966.85,971.54,2395510.0,0.0,1.0,975.02,975.2,966.85,971.54,2395510.0,3994561.06,989.1614999999999,,987.5499999999987,994.9359999999982,990.4704999999992,980.35,0.009068077485229642
2017-05-22,2017-05-22,964.0,971.38,962.9,970.7,2613805.0,0.0,1.0,964.0,971.38,962.9,970.7,2613805.0,3966481.56,989.0200714285712,,982.3499999999988,991.7089999999984,989.3759999999993,971.54,0.0008653548985266823
2017-05-19,2017-05-19,962.84,968.92,959.72,959.84,3846299.0,0.0,1.0,962.84,968.92,959.72,959.84,3846299.0,3954979.64,988.909357142857,,975.1619999999988,986.5589999999984,987.6094999999993,970.7,0.011314385730955223
2017-05-18,2017-05-18,944.8,962.75,944.76,958.49,3876816.0,0.0,1.0,944.8,962.75,944.76,958.49,3876816.0,3887583.2,988.9726428571428,,968.1839999999987,981.7349999999984,986.1484999999996,959.84,0.0014084653987000983
2017-05-17,2017-05-17,954.7,960.3957,944.12,944.52,5073254.0,0.0,1.0,954.7,960.3957,944.12,944.52,5073254.0,3836558.32,988.9512142857142,,961.0179999999986,976.5919999999984,985.1659999999996,958.49,0.014790581459365626
2017-05-16,2017-05-16,961.0,970.06,960.91,966.07,3050005.0,0.0,1.0,961.0,970.06,960.91,966.07,3050005.0,3699455.26,989.2485,,959.9239999999985,973.7369999999983,984.6459999999995,944.52,-0.02230687217282401
2017-05-15,2017-05-15,958.73,963.15,956.055,957.97,4245856.0,0.0,1.0,958.73,963.15,956.055,957.97,4245856.0,3727792.78,989.3273571428573,,957.3779999999986,969.8639999999981,983.5049999999995,966.07,0.00845537960478926
2017-05-12,2017-05-12,954.5,962.79,951.53,961.35,3605620.0,0.0,1.0,954.5,962.79,951.53,961.35,3605620.0,3751258.62,989.3752142857145,,957.6799999999987,966.4209999999981,983.3309999999994,957.97,-0.0035158891142663684
